ident,type,name,elevation_ft,continent,iso_country,iso_region,municipality,gps_code,iata_code,local_code,coordinates
BR-0209,small_airport,GalhÃ£o Airstrip,,SA,BR,BR-TO,GalhÃ£o,,,,"-46.249508, -10.604769"
BR-0210,small_airport,Dois IrmÃ£os do Tocantins Airstrip,,SA,BR,BR-TO,Dois IrmÃ£os do Tocantins,,,,"-49.055964, -9.25308"
BR-0211,small_airport,Caseara Airstrip,,SA,BR,BR-TO,Caseara,,,,"-49.946237, -9.302872"
BR-0212,small_airport,Pequizeiro Airstrip,,SA,BR,BR-U-A,Pequizeiro,,,,"-48.946678, -8.586875"
BR-0213,small_airport,ColmÃ©ia Airstrip,,SA,BR,BR-TO,ColmÃ©ia,,,,"-48.764792, -8.747707"
BR-0214,small_airport,ItaporÃ£ do Tocantins Airstrip,,SA,BR,BR-U-A,ItaporÃ£ do Tocantins,,,,"-48.702882, -8.564261"
BR-0215,small_airport,Bernardo SayÃ£o Airstrip,,SA,BR,BR-TO,Bernardo SayÃ£o,,,,"-48.895373, -7.875086"
BR-0216,small_airport,Bandeirantes do Tocantins Airstrip,,SA,BR,BR-TO,Bandeirantes do Tocantins,,,,"-48.559079, -7.773402"
BR-0217,small_airport,Palmeirante Airstrip,,SA,BR,BR-TO,Palmeirante,,,,"-47.924564, -7.850755"
BR-0218,small_airport,Goiatins Airstrip,,SA,BR,BR-TO,Goiatins,,,,"-47.330409, -7.707254"
BR-0219,small_airport,Arapoema Airstrip,,SA,BR,BR-TO,Arapoema,,,,"-49.058384, -7.645339"
BR-0220,small_airport,Rio Maria Airstrip,,SA,BR,BR-PA,Rio Maria,,,,"-50.049915, -7.301063"
BR-0221,small_airport,Aragominas Airstrip,,SA,BR,BR-TO,Aragominas,,,,"-48.533374, -7.170034"
BR-0222,small_airport,WanderlÃ¢ndia Airstrip,,SA,BR,BR-TO,WanderlÃ¢ndia,,,,"-47.978165, -6.823287"
BR-0223,small_airport,PiraquÃª Airstrip,,SA,BR,BR-TO,PiraquÃª,,,,"-48.289209, -6.782418"
BR-0224,small_airport,XambioÃ¡ Airstrip,,SA,BR,BR-U-A,XambioÃ¡,,,,"-48.550643, -6.418838"
BR-0225,small_airport,AnanÃ¡s Airstrip,,SA,BR,BR-TO,AnanÃ¡s,,,,"-48.073813, -6.341518"
BR-0226,small_airport,Arinos Airstrip,,SA,BR,BR-MG,Arinos,,,,"-46.099357, -15.890444"
BR-0227,small_airport,Fazenda Panambi Airstrip,3025,SA,BR,BR-MG,Buritis,SNLC,,MG0307,"-46.465488, -15.823305"
BR-0228,small_airport,Fazenda Triunfo Airstrip,,SA,BR,BR-MG,,,,,"-44.476848, -15.68727"
BR-0229,small_airport,JaÃ­ba Airstrip,,SA,BR,BR-MG,JaÃ­ba,,,,"-43.689039, -15.334222"
BR-0230,small_airport,Montezuma Airport,,SA,BR,BR-MG,Montezuma,,,,"-42.507661, -15.177854"
BR-0231,small_airport,Cachoeira da Prata Airstrip,,SA,BR,BR-MG,,,,,"-42.371236, -15.361892"
BR-0232,small_airport,Vargem Grande do Rio Pardo Airstrip,,SA,BR,BR-MG,Vargem Grande do Rio Pardo,,,,"-42.21974, -15.361532"
BR-0233,small_airport,TrajanÃ³polis Airstrip,,SA,BR,BR-GO,TrajanÃ³polis,,,,"-48.277789, -15.255545"
BR-0234,small_airport,Jalles Machado Airstrip,,SA,BR,BR-GO,,,,,"-49.294977, -15.083994"
BR-0235,small_airport,JuscelÃ¢ndia Airstrip,,SA,BR,BR-GO,JuscelÃ¢ndia,,,,"-49.31236, -15.117624"
BR-0236,small_airport,SimplÃ­cio Mendes Airstrip,,SA,BR,BR-PI,SimplÃ­cio Mendes,,,,"-41.958934, -7.823368"
BR-0237,small_airport,JaicÃ³s Airstrip,,SA,BR,BR-PI,JaicÃ³s,,,,"-41.141514, -7.342569"
BR-0238,small_airport,ValenÃ§a do PiauÃ­ Airport,,SA,BR,BR-PI,ValenÃ§a do PiauÃ­,,,,"-41.763983, -6.388103"
BR-0239,small_airport,Canavieira Airstrip,,SA,BR,BR-PI,Canavieira,,,,"-43.71091, -7.68378"
BR-0240,small_airport,Mirador Airstrip,,SA,BR,BR-MA,Mirador,,,,"-44.347317, -6.36777"
BR-0241,small_airport,Pedro II Airstrip,,SA,BR,BR-PI,Pedro II,,,,"-41.434319, -4.431367"
BR-0242,small_airport,Ipu Airstrip,,SA,BR,BR-CE,Ipu,,,,"-40.677053, -4.299787"
BR-0243,small_airport,CanindÃ© Airstrip,,SA,BR,BR-CE,CanindÃ©,,,,"-39.250419, -4.324935"
BR-0244,small_airport,SolonÃ³pole Airstrip,,SA,BR,BR-CE,SolonÃ³pole,,,,"-39.00966, -5.713798"
BR-0245,small_airport,IndependÃªncia Airport,,SA,BR,BR-CE,IndependÃªncia,,,,"-40.29623, -5.376942"
BR-0246,small_airport,Jaguaribe Airstrip,,SA,BR,BR-CE,Jaguaribe,,,,"-38.573393, -5.854545"
BR-0247,small_airport,Pau dos Ferros Airport,2615,SA,BR,BR-RN,Pau dos Ferros,,,SSKJ,"-38.196588, -6.154339"
BR-0248,small_airport,CaraÃºbas Airstrip,,SA,BR,BR-RN,CaraÃºbas,,,,"-37.552745, -5.777501"
BR-0249,small_airport,LuÃ­s AntÃ´nio Fontenele - Cocal da EstaÃ§Ã£o Airport,482,SA,BR,BR-PI,Cocal,SSKE,,PI0053,"-41.604942, -3.455071"
BR-0250,small_airport,Fazenda ProvidÃªncia Airport,640,SA,BR,BR-MT,RodolÃ¢ndia,SDFA,,SDFA,"-61.391242, -10.114436"
BR-0251,small_airport,Fazenda Pertinho do CÃ©u Airport,2152,SA,BR,BR-MT,Guiratinga,SDFE,,SDFE,"-53.9125, -16.473055"
BR-0252,small_airport,Fazenda FusÃ£o Airport,646,SA,BR,BR-AM,LÃ¡brea,SDFF,,SDFF,"-67.305229, -9.569238"
BR-0253,heliport,CADF Heliport,4022,SA,BR,BR-DF,BrasÃ­lia,SDFG,,SDFG,"-48.083888, -15.836111"
BR-0254,heliport,Lagoa Corporate Heliport,194,SA,BR,BR-MA,SÃ£o LuÃ­s,SDFL,,SDFL,"-44.307697, -2.499641"
BR-0255,small_airport,Fazenda Varnier Airport,1167,SA,BR,BR-MT,Brasnorte,SJVA,,SJVA,"-57.41081, -12.99317"
BR-0256,heliport,Praia da Fazenda Heliport,7,SA,BR,BR-RJ,Angra dos Reis,SDFN,,SDFN,"-44.350848, -23.047614"
BR-0257,small_airport,Wai Wai Airstrip,,SA,BR,BR-PA,OriximinÃ¡,,,,"-57.969545, -0.69927"
BR-0258,small_airport,Yanomami Airstrip,,SA,BR,BR-AM,,,,,"-63.65329, 1.617119"
BR-0259,small_airport,JapurÃ¡ Airport,,SA,BR,BR-AM,JapurÃ¡,,,,"-67.019634, -1.895945"
BR-0260,small_airport,Madiberi Airstrip,,SA,BR,BR-AM,Madiberi,,,,"-65.192102, -7.279778"
BR-0261,small_airport,Ipixuna Airport,,SA,BR,BR-AM,Ipixuna,,,,"-71.687788, -7.036471"
BR-0262,small_airport,Natal Airstrip,,SA,BR,BR-AC,Natal,,,,"-72.718563, -9.398827"
BR-0263,small_airport,Pedro Vieira Moreira Airport,1099,SA,BR,BR-PB,Cajazeiras,SJZA,,SJZA,"-38.615834, -6.882778"
BR-0264,small_airport,Matheus Lopes Maia da Silva Airport,390,SA,BR,BR-AM,Itamarati,SSSM,,AM0091,"-68.257845, -6.41454"
BR-0265,heliport,SapucaÃ­ Heliport,269,SA,BR,BR-RJ,Rio de Janeiro,SWSS,,SWSS,"-43.198333, -22.909722"
BR-0266,small_airport,Savana Airport,574,SA,BR,BR-RO,Jaru,SIBN,,RO0011,"-62.507014, -10.440823"
BR-0267,small_airport,IrmÃ£os GonÃ§alves Airport,656,SA,BR,BR-RO,Jaru,SIDG,,RO0012,"-62.517625, -10.423643"
BR-0268,small_airport,PoxorÃ©o Airstrip,,SA,BR,BR-MT,PoxorÃ©o,,,,"-54.422609, -15.806366"
BR-0269,small_airport,Fazenda Mutum Airstrip,,SA,BR,BR-MS,Fazenda Mutum,,,,"-53.287484, -20.494047"
BR-0270,small_airport,Barra Airstrip,,SA,BR,BR-MS,Barra,,,,"-53.088728, -21.315795"
BR-0271,small_airport,Santa Rita do Pardo Airstrip,,SA,BR,BR-MS,Santa Rita do Pardo,,,,"-52.853856, -21.272796"
BR-0272,small_airport,Fazenda SÃ£o JoÃ£o Airstrip,,SA,BR,BR-MS,,,,,"-52.426395, -21.65328"
BR-0273,small_airport,Fazenda Porto Real Airstrip,,SA,BR,BR-GO,,,,,"-47.152733, -13.434052"
BR-0274,small_airport,New Arraias Airport,,SA,BR,BR-TO,Arraias,,,,"-46.857667, -12.967626"
BR-0275,small_airport,Lavandeira Airstrip,,SA,BR,BR-TO,Lavandeira,,,,"-46.501759, -12.808092"
BR-0276,small_airport,Almas Airstrip,,SA,BR,BR-TO,Almas,,,,"-47.162158, -11.579887"
BR-0277,small_airport,Pindorama do Tocantins Airstrip,,SA,BR,BR-TO,Pindorama do Tocantins,,,,"-47.580019, -11.151329"
BR-0278,small_airport,Cotegipe Airstrip,,SA,BR,BR-BA,Cotegipe,,,,"-44.260973, -12.042221"
BR-0279,small_airport,Wanderley Airstrip,,SA,BR,BR-BA,Wanderley,,,,"-43.906958, -12.103822"
BR-0280,small_airport,Fazenda ParaÃ­so das Corredeiras Airstrip,,SA,BR,BR-BA,,,,,"-44.681977, -13.115192"
BR-0281,small_airport,Fazenda Santo AntÃ´nio da Serra do BoqueirÃ£o Airstrip,1391,SA,BR,BR-BA,Wanderley,SDQJ,,SDQJ,"-43.817836, -11.660292"
BR-0282,small_airport,Fazenda Miragem Airstrip,,SA,BR,BR-BA,Wanderley,,,,"-43.804469, -11.819883"
BR-0283,small_airport,MorparÃ¡ Airstrip,,SA,BR,BR-BA,MorparÃ¡,,,,"-43.26358, -11.573253"
BR-0284,small_airport,Fazenda SÃ£o JosÃ© Airport,2096,SA,BR,BR-MT,PoxorÃ©o,SWJO,,SWJO,"-54.440833, -15.433611"
BR-0285,heliport,Cepasa Heliport,299,SA,BR,BR-PE,JaboatÃ£o dos Guararapes,SWZU,,SWZU,"-35.013056, -8.128333"
BR-0286,heliport,Quick Alameda das Ãguas Heliport,4199,SA,BR,BR-MG,Nova Lima,SDAV,,SDAV,"-43.920277, -20.1725"
BR-0287,heliport,Rio Alpha Heliport,495,SA,BR,BR-RJ,Rio de Janeiro,SDAZ,,SDAZ,"-43.181388, -22.909166"
BR-0288,small_airport,Fazenda Modelo Airstrip,223,SA,BR,BR-PA,Aurora do ParÃ¡,SDWM,,,"-47.594317, -2.265221"
BR-0289,small_airport,MÃ£e do Rio Airstrip,,SA,BR,BR-PA,MÃ£e do Rio,,,,"-47.526413, -2.042421"
BR-0290,small_airport,Quatros Bocas Airport,,SA,BR,BR-PA,Quatros Bocas,,,,"-48.241523, -2.424256"
BR-0291,small_airport,Fazenda XV de Outubro,810,SA,BR,BR-ES,Colatina,SWZH,,SWZH,"-40.667485, -19.464338"
BR-0292,heliport,Haras Recanto dos Gypsies Heliport,1736,SA,BR,BR-SP,Porto Feliz,SWZF,,SWZF,"-47.500403, -23.236696"
BR-0293,heliport,Fronteira Heliport,269,SA,BR,BR-SP,Ilhabela,SWZB,,SWZB,"-45.348093, -23.767686"
BR-0294,small_airport,Fazenda Ressaca Airport,420,SA,BR,BR-MT,CÃ¡ceres,SWUR,,SWUR,"-57.705555, -16.18861"
BR-0295,closed,AbunÃ£ Airstrip,333,SA,BR,BR-RO,Porto Velho,,,,"-65.35793, -9.71045"
BR-0296,small_airport,Fazenda Nossa Senhora Aparecida Airport,1370,SA,BR,BR-MT,Nova UbiratÃ£,SIAP,,SIAP,"-55.213888, -12.998611"
BR-0297,small_airport,Cidade EclÃ©tica Airstrip,3662,SA,BR,BR-GO,Cidade EclÃ©tica,,,,"-48.338193, -15.867516"
BR-0298,closed,Fazenda do LeÃ£o,3361,SA,BR,BR-GO,CorumbÃ¡ de GoiÃ¡s,,,,"-48.807736, -15.888598"
BR-0299,small_airport,ItapirapuÃ£ Airport,1142,SA,BR,BR-GO,ItapirapuÃ£,,,,"-50.607237, -15.814734"
BR-0300,closed,UvÃ¡ Airstrip,1378,SA,BR,BR-GO,UvÃ¡,,,,"-50.443026, -15.900328"
BR-0301,small_airport,Fazenda UvÃ¡ Airport,1293,SA,BR,BR-GO,UvÃ¡,,,,"-50.428838, -15.848721"
BR-0302,closed,Jucara Airport,1287,SA,BR,BR-GO,Jussara,,,,"-50.883648, -15.860782"
BR-0303,closed,Fazenda Santa Helena I Airstrip,1087,SA,BR,BR-GO,Jussara,,,,"-50.934768, -15.75612"
BR-0304,closed,Bandeirantes Airport,810,SA,BR,BR-GO,SÃ£o JosÃ© dos Bandeirantes,,,,"-50.790833, -13.690586"
BR-0305,closed,Rio Araguaia Southwest Airport,671,SA,BR,BR-TO,,,,,"-50.636373, -12.224243"
BR-0306,small_airport,Rio Araguaia Northeast airport,675,SA,BR,BR-MT,,,,,"-50.677037, -12.140605"
BR-0307,small_airport,Gaelo Airport,49,SA,BR,BR-RS,Charqueadas,SIRD,,RS0067,"-51.620277, -29.975833"
BR-0308,small_airport,Novo Santo AntÃ´nio Airport,672,SA,BR,BR-MT,Novo Santo AntÃ´nio,,,,"-50.978455, -12.296635"
BR-0309,heliport,Chopper Solution Heliport,62,SA,BR,BR-CE,EusÃ©bio,SDKN,,CE0029,"-38.442581, -3.844717"
BR-0310,small_airport,Fazenda Pirangi Airport,1234,SA,BR,BR-MS,Nova Andradina,SDKP,,MS0035,"-53.433056, -22.268333"
BR-0311,small_airport,Fazenda AmÃ©rica Airstrip,1230,SA,BR,BR-MT,Porto dos GaÃºchos,SWZM,,SWZM,"-56.521434, -11.542272"
BR-0312,small_airport,Base Aeroverde Airport,2822,SA,BR,BR-GO,Rio Verde,SWZL,,SWZL,"-50.968612, -17.741666"
BR-0313,small_airport,Fazenda Colorado,,SA,BR,BR-PI,Bom Jesus,,,,"-44.799444, -9.255833"
BR-0314,small_airport,Fazenda Colorado,2091,SA,BR,BR-PI,Bom Jesus,SDQU,,,"-44.799444, -9.255833"
BR-0315,small_airport,Fazenda Ranchinho do GuaporÃ© Airport,685,SA,BR,BR-MT,Pontes e Lacerda,,,,"-59.925647, -15.698917"
BR-0316,heliport,Fazenda Ãgua Fria Heliport,2552,SA,BR,BR-MG,Esmeraldas,SWAF,,MG0276,"-44.324971, -19.804265"
BR-0317,small_airport,ItaquÃ­ Southeast Airport,236,SA,BR,BR-RS,ItaquÃ­,,,,"-56.517523, -29.162495"
BR-0318,heliport,Cooperativa Lar Heliport,1601,SA,BR,BR-PR,Medianeira,SSLC,,,"-54.067369, -25.27427"
BR-0319,small_airport,Doze de Outubro Airport,397,SA,BR,BR-AM,MauÃ©s,,,,"-57.763889, -5.340555"
BR-0320,heliport,Quick Fazenda Cachoeira Heliport,2441,SA,BR,BR-MG,Esmeraldas,SDCI,,SDCI,"-44.344756, -19.818125"
BR-0321,small_airport,Celeiro 2 Airport,2110,SA,BR,BR-PI,GilbuÃ©s,SDCX,,SDCX,"-45.129098, -9.400432"
BR-0322,small_airport,Ninho do Bacurau,1447,SA,BR,BR-BA,Bom Jesus da Lapa,SDDB,,SDDB,"-43.496667, -13.248888"
BR-0323,heliport,Difusora Heliport,49,SA,BR,BR-MA,SÃ£o LuÃ­s,SDDF,,SDDF,"-44.290602, -2.52454"
BR-0324,heliport,Empresarial Charles Darwin Heliport,463,SA,BR,BR-PE,Recife,SDEC,,SDEC,"-34.896482, -8.065511"
BR-0325,heliport,Eco Fly Heliport,,SA,BR,BR-SP,Ferraz de Vasconcelos,SDEF,,SDEF,"-46.386267, -23.532365"
BR-0326,small_airport,Guatambu SÃ£o Paulo Airport,2182,SA,BR,BR-SP,SÃ£o Paulo,SIAB,,SIAB,"-48.510232, -23.621055"
BR-0327,small_airport,Fazenda Retiro do Bom Fim Airport,1401,SA,BR,BR-MG,IpiaÃ§u,SIBJ,,SIBJ,"-49.987223, -18.681382"
BR-0328,heliport,Ãguas Finas Heliport,476,SA,BR,BR-PE,Paudalho,SIAF,,SIAF,"-35.048359, -7.909668"
BR-0329,heliport,EstÃ¢ncia Colorado Heliport,2372,SA,BR,BR-SP,Sales Oliveira,SNFK,,SP0698,"-47.86329, -20.758691"
BR-0330,small_airport,Fazenda Vargem Bonita de Cima Airstrip,1755,SA,BR,BR-MG,JoÃ£o Pinheiro,SWPN,,SWPN,"-45.929497, -17.302567"
BR-0331,heliport,Porto dos Sonhos Heliport,23,SA,BR,BR-RJ,ArmaÃ§Ã£o de BÃºzios,SWZJ,,SWZJ,"-41.941738, -22.761712"
BR-0332,heliport,Bahiamido Heliport,666,SA,BR,BR-BA,Laje,SWYZ,,SWYZ,"-39.284234, -13.108961"
BR-0333,small_airport,Fazenda Sagarana Airport,3163,SA,BR,BR-BA,Correntina,SWYU,,SWYU,"-46.16238, -13.752462"
BR-0334,small_airport,Fazenda Brusque Airport,984,SA,BR,BR-PA,SÃ£o FÃ©lix do Xingu,SWYQ,,SWYQ,"-51.752391, -9.286519"
BR-0335,small_airport,Fazenda Carrapato Airport,453,SA,BR,BR-CE,Itapipoca,SWYL,,SWYL,"-39.643354, -3.511518"
BR-0336,heliport,Iporanga Heliport,5397,SA,BR,BR-SP,Campos do JordÃ£o,SWYI,,SWYI,"-45.520353, -22.700746"
BR-0337,heliport,Ambipar Heliport,2044,SA,BR,BR-SP,Americana,SWYF,,SWYF,"-47.254073, -22.760119"
BR-0338,heliport,Spazio Faria LimaHeliport,2740,SA,BR,BR-SP,SÃ£o Paulo,SWYD,,SWYD,"-46.681944, -23.584722"
BR-0339,small_airport,Fazenda Rancho Alegre I Airport,860,SA,BR,BR-MT,Vila Bela da SantÃ­ssima Trindade,SWYC,,SWYC,"-59.716035, -16.255972"
BR-0340,small_airport,Fazenda VÃ´ Zeca Airport,686,SA,BR,BR-MT,Santa Terezinha,,,,"-50.682799, -10.35564"
BR-0341,small_airport,Fazenda Santa Terezinha I,722,SA,BR,BR-MT,Santa Terezinha,SIWT,,SIWT,"-50.610394, -10.361881"
BR-0342,small_airport,Fazenda Chapada Grande Airport,1378,SA,BR,BR-PI,RegeneraÃ§Ã£o,SJKG,,SJKG,"-42.476111, -6.34861"
BR-0343,heliport,Fazenda Angical Heliport,948,SA,BR,BR-BA,Nordestina,SJKH,,SJKH,"-39.420278, -10.903889"
BR-0344,heliport,Castello 54 Heliport,2457,SA,BR,BR-SP,AraÃ§ariguama,SJCO,,SJCO,"-47.111798, -23.430882"
BR-0345,heliport,AVL Heliport,89,SA,BR,BR-RJ,ConceiÃ§Ã£o de Macabu,SSAX,,SSAX,"-41.782074, -22.100428"
BR-0346,small_airport,Fazenda Americana Airport,535,SA,BR,BR-MA,Barra do Corda,SNAU,,SNAU,"-45.265555, -5.618611"
BR-0347,heliport,SENAI/SESI/CNI Heliport,3780,SA,BR,BR-DF,BrasÃ­lia,SNAW,,SNAW,"-47.879165, -15.790566"
BR-0348,heliport,AmazÃ´nia Heliport,2841,SA,BR,BR-SP,Barueri,SNAZ,,SNAZ,"-46.849942, -23.492877"
BR-0349,heliport,BMR Medical Heliport,2930,SA,BR,BR-PR,Campina Grande do Sul,SNBB,,SNBB,"-49.057376, -25.34695"
BR-0350,small_airport,Fazenda Bela Vista Airport,840,SA,BR,BR-MS,Novo Horizonte do Sul,SNBE,,SNBE,"-53.580533, -22.617232"
BR-0351,heliport,Eco AviaÃ§Ã£o Heliport,2290,SA,BR,BR-MG,Belo Horizonte,SWAH,,MG0277,"-43.871418, -19.842128"
BR-0352,heliport,N. S. A. Heliport,5663,SA,BR,BR-SP,Campos do JordÃ£o,SNBK,,SNBK,"-45.540062, -22.7384254"
BR-0353,small_airport,Fazenda Dois IrmÃ£os Airport,1381,SA,BR,BR-MS,NaviraÃ­,SNDI,,SNDI,"-54.179444, -22.792222"
BR-0354,heliport,Cemaden - CIGE Heliport,256,SA,BR,BR-BA,Salvador,SNDN,,SNDN,"-38.425784, -12.94398"
BR-0355,heliport,Helinorte,2605,SA,BR,BR-SP,SÃ£o Paulo,SSUH,,SSUH,"-46.580555, -23.415"
BR-0356,small_airport,Fazenda Guadiana Airport,1493,SA,BR,BR-SP,MartinÃ³polis,SIGY,,SP0178,"-51.038782, -22.074271"
BR-0357,heliport,Evolution Corporate Heliport,3002,SA,BR,BR-SP,Barueri,SDEG,,SDEG,"-46.851428, -23.504727"
BR-0358,heliport,Hospital Zona Norte Heliport,361,SA,BR,BR-AM,Manaus,SDEH,,AM0056,"-60.029901, -2.998256"
BR-0359,heliport,FundaÃ§Ã£o Bradesco Heliport,1978,SA,BR,BR-SP,Campinas,SDFB,,SDFB,"-47.077168, -22.964528"
BR-0360,small_airport,Fazenda ValenÃ§a Airport,1739,SA,BR,BR-MS,Rio Negro,SDFY,,SDFY,"-55.173784, -19.411443"
BR-0361,heliport,Hellix Business Center Heliport,230,SA,BR,BR-RJ,ItaboraÃ­,SDHN,,SDHN,"-42.852289, -22.744179"
BR-0362,heliport,REC Berrini Heliport,2835,SA,BR,BR-SP,SÃ£o Paulo,SDBR,,SDBR,"-46.694264, -23.609911"
BR-0363,small_airport,Fazenda Santana Airport,2592,SA,BR,BR-BA,RiachÃ£o das Neves,SDFZ,,SDFZ,"-45.725952, -11.66962"
BR-0364,small_airport,Adecoagro Airport,1217,SA,BR,BR-MS,AngÃ©lica,SDGA,,SDGA,"-53.847376, -22.036265"
BR-0365,small_airport,Usina Santa Luzia Airport,1225,SA,BR,BR-MS,Nova Alvorada do Sul,SDGF,,SDGF,"-54.234234, -21.553153"
BR-0366,small_airport,Fazenda SÃ£o JosÃ© Airport,971,SA,BR,BR-MS,Porto Murtinho,SDGJ,,SDGJ,"-56.910956, -21.332724"
BR-0367,heliport,Grupo PetrÃ³polis Heliport,2625,SA,BR,BR-RJ,PetrÃ³polis,SDGK,,SDGK,"-43.164285, -22.352445"
BR-0368,small_airport,Fazenda Mucambo Airport,2507,SA,BR,BR-MG,Baldim,SDGM,,SDGM,"-43.889987, -19.290439"
BR-0369,small_airport,Fazenda Gaivota Airport,1529,SA,BR,BR-MT,Paranatinga,SDGP,,SDGP,"-53.466667, -14.0125"
BR-0370,heliport,Francisco MellÃ£o Heliport,2635,SA,BR,BR-SP,SÃ£o Paulo,SDKG,,SDKG,"-46.688545, -23.593695"
BR-0371,small_airport,A2 AviaÃ§Ã£o AgrÃ­cola Ltda Airport,942,SA,BR,BR-MT,Alta Floresta,SIJQ,,MT0099,"-55.995278, -10.068612"
BR-0372,small_airport,JeovÃ¡ Gomes Airport,154,SA,BR,BR-CE,Limoeiro do Norte,SDGQ,,SDGQ,"-38.144054, -5.193456"
BR-0373,heliport,Conde Heliport,3980,SA,BR,BR-MG,Nova Lima,SDGV,,SDGV,"-43.952202, -19.9945"
BR-0374,heliport,Ji ParanÃ¡ TradiÃ§Ã£o Heliport,568,SA,BR,BR-RO,Ji-ParanÃ¡,SDHJ,,SDHJ,"-61.926452, -10.933595"
BR-0375,small_airport,Fazenda Ouro Branco Airport,1263,SA,BR,BR-MT,Porto dos GaÃºchos,SDHS,,SDHS,"-56.413611, -12.017777"
BR-0376,small_airport,Ajarani 2 Airstrip,135,SA,BR,BR-RR,Iracema,SDIR,,SDIR,"-62.018592, 1.887366"
BR-0377,heliport,Unimed Heliport,2087,SA,BR,BR-MS,Campo Grande,SDIU,,SDIU,"-54.576214, -20.450464"
BR-0378,small_airport,MGX Florestal Airport,2559,SA,BR,BR-MG,Ninheira,SDIX,,SDIX,"-41.565833, -15.499887"
BR-0379,heliport,Dois IrmÃ£os Heliport,39,SA,BR,BR-PE,Recife,,,,"-34.93821, -8.014555"
BR-0380,small_airport,Fazenda Diamante Airport,1788,SA,BR,BR-PI,Baixa Grande do Ribeiro,SDIZ,,SDIZ,"-45.504167, -9.058762"
BR-0381,small_airport,Fazenda SÃ£o JoÃ£o do PirajÃ¡ Airstrip,1854,SA,BR,BR-PI,Currais,SDJG,,SDJG,"-44.591333, -8.99928"
BR-0382,heliport,CananÃ©ia Heliport,30,SA,BR,BR-SP,CananÃ©ia,SNNJ,,SP0719,"-47.924935, -25.007831"
BR-0383,heliport,HTO - Horto da Paz Heliport,2822,SA,BR,BR-SP,Itapecerica da Serra,SNNI,,SNNI,"-46.885955, -23.728392"
BR-0384,small_airport,Fazenda Locks Airport,1299,SA,BR,BR-MT,Nova MaringÃ¡,SNNL,,SNNL,"-57.129145, -12.798737"
BR-0385,heliport,GravatÃ¡ Heliport,141,SA,BR,BR-PE,GravatÃ¡,SDIJ,,SDIJ,"-35.497589, -8.187697"
BR-0386,small_airport,Clube CÃU Airport,49,SA,BR,BR-RJ,Rio de Janeiro,SIAN,,SIAN,"-43.659414, -22.96126"
BR-0387,small_airport,Fazenda PoÃ§as Airport,456,SA,BR,BR-MT,Santo AntÃ´nio do Leverger,SWXS,,SWXS,"-56.007778, -16.161389"
BR-0388,heliport,Interpolos Heliport,210,SA,BR,BR-SC,TimbÃ³,SSIP,,SSIP,"-49.267606, -26.847613"
BR-0389,heliport,Hospital Regional do SertÃ£o Central Heliport,768,SA,BR,BR-CE,Quixeramobim,SJQE,,SJQE,"-39.261732, -5.181512"
BR-0390,heliport,CondomÃ­nio EdifÃ­cio Paulista Plaza Heliport,2913,SA,BR,BR-SP,SÃ£o Paulo,SIGO,,SP0495,"-46.641769, -23.57361"
BR-0391,small_airport,Pista FogoiÃ³,390,SA,BR,BR-PA,Itaituba,SNFG,,PA0089,"-57.520007, -5.359444"
BR-0392,heliport,SESC Triunfo Heliport,3583,SA,BR,BR-PE,Triunfo,SSTH,,SSTH,"-38.109267, -7.842986"
BR-0393,heliport,Villa Otto Baumgart Heliport,5676,SA,BR,BR-SP,Campos do JordÃ£o,SDUH,,SDUH,"-45.563107, -22.743763"
BR-0394,heliport,Praia do Paiva Heliport,3,SA,BR,BR-PE,JaboatÃ£o dos Guararapes,SWXI,,SWXI,"-34.938377, -8.239522"
BR-0395,heliport,Sierra Wriskey Victor Romeu Heliport,49,SA,BR,BR-MA,Penalva,SSSX,,SSSX,"-45.181765, -3.265627"
BR-0396,heliport,Central Engenharia Heliport,62,SA,BR,BR-MA,SÃ£o LuÃ­s,SICE,,MA0057,"-44.299808, -2.535175"
BR-0397,small_airport,SimÃ£o Sarkis SimÃ£o Airport,2805,SA,BR,BR-MG,TrÃªs Marias,SIBO,,SIBO,"-45.29456, -18.308846"
BR-0398,heliport,Haras RM Heliport,79,SA,BR,BR-CE,Aquiraz,SIAH,,CE0031,"-38.4348, -3.913101"
BR-0399,small_airport,Tenoar Airport,2694,SA,BR,BR-MS,ChapadÃ£o do Sul,SDRV,,MS0049,"-52.686835, -18.748165"
BR-0400,small_airport,Fazenda Reserva Airstrip,1050,SA,BR,BR-MS,Ribas do Rio Pardo,SDRW,,MS0050,"-53.196792, -21.511361"
BR-0401,small_airport,Centro Brasileiro de AviaÃ§Ã£o AgrÃ­cola Experimental e Recreativo (CBAAER) Airport,3146,SA,BR,BR-DF,BrasÃ­lia,SDCB,,DF0021,"-47.702816, -15.773333"
BR-0402,small_airport,CondomÃ­nio Fly Vila Resort Airport,2582,SA,BR,BR-MG,GuapÃ©,SSVG,,MG0190,"-45.986143, -20.761307"
BR-0403,heliport,Rio Pardo Heliport,2119,SA,BR,BR-SP,Iaras,SDJJ,,SP0362,"-49.047609, -22.87129"
BR-0404,small_airport,JN Resort Airport,2638,SA,BR,BR-MG,Sete Lagoas,SDJR,,MG0084,"-44.304789, -19.430741"
