ident,type,name,elevation_ft,continent,iso_country,iso_region,municipality,gps_code,iata_code,local_code,coordinates
CA-0242,closed,Moose Valley Airport,,NA,CA,CA-BC,,,,,"-126.6500015258789, 56.733333587646484"
CA-0243,closed,Mosque Airport,,NA,CA,CA-BC,,,,,"-127.53333282470703, 56.483333587646484"
CA-0244,closed,Mossbank Airport,,NA,CA,CA-SK,,,,,"-105.86666870117188, 49.91666793823242"
CA-0245,closed,Mould Bay Airport,30,NA,CA,CA-NT,Prince Patrick Is.,,YMD,YMD,"-119.3216, 76.2392"
CA-0246,closed,Aquila Field Airport,,NA,CA,CA-ON,Mount Albert,,,,"-79.36669921875, 44.16669845581055"
CA-0247,closed,Mount Flett Airport,,NA,CA,CA-NT,,,,BN6,"-123.583188, 60.660459"
CA-0248,closed,Mount Nansen Airport,,NA,CA,CA-YT,,,,,"-137.06666564941406, 62.016666412353516"
CA-0249,seaplane_base,Stevensville Seaplane Base,,NA,CA,CA-ON,Stevensville,,,,"-79.0784794092, 42.9248409691"
CA-0250,closed,Mountain River Airport,150,NA,CA,CA-NT,,,,EE2,"-128.826921, 65.681531"
CA-0251,closed,Muddy Lake Airport,,NA,CA,CA-BC,,,,,"-132.31666564941406, 58.20000076293945"
CA-0252,closed,Murdochville Airport,,NA,CA,CA-QC,,,,,"-65.36666870117188, 48.95000076293945"
CA-0253,closed,Muskegsagagen Lake Airport,,NA,CA,CA-ON,,,,,"-91.16666412353516, 51.38333511352539"
CA-0254,closed,MÃ©gantic Airport,1500,NA,CA,CA-QC,Lac-MÃ©gantic,,,SL4,"-70.871665, 45.588055"
CA-0255,closed,Namew Lake Airport,,NA,CA,CA-SK,,,,,"-102.05000305175781, 54.20000076293945"
CA-0256,closed,Nanook Airport,,NA,CA,CA-MB,,,,,"-91.61666870117188, 57.13333511352539"
CA-0257,closed,Nanton (Green Farms) Airport,,NA,CA,CA-AB,,,,,"-113.66666412353516, 50.38333511352539"
CA-0258,closed,New Zealand Airport,,NA,CA,CA-PE,New Zealand,,,,"-62.316665649399994, 46.4000015259"
CA-0259,closed,Nicholson Peninsula Airport,,NA,CA,CA-NT,,CYUC,,,"-128.88333129883, 69.949996948242"
CA-0260,closed,Nimpo Lake Airport,,NA,CA,CA-BC,,,,,"-125.23332977294922, 52.31666564941406"
CA-0261,closed,Nipisi Airport,,NA,CA,CA-AB,,,,,"-115.16666412353516, 55.86666488647461"
CA-0262,closed,RCAF Station Davidson,,NA,CA,CA-SK,Davidson,,,,"-105.87999725341797, 51.24769973754883"
CA-0263,closed,Nokomis Airport,,NA,CA,CA-SK,,,,,"-104.96666717529297, 51.5"
CA-0264,closed,Nordegg River Airport,,NA,CA,CA-AB,,,,,"-115.71666717529297, 52.71666717529297"
CA-0265,closed,Eastmain Mine Airstrip,,NA,CA,CA-QC,,,,,"-72.06619262695312, 52.282493591308594"
CA-0266,closed,North Monetville Skypark Airport,686,NA,CA,CA-ON,Monetville,,,PX4,"-80.312096, 46.193956"
CA-0267,closed,Notikewin Airport,2901,NA,CA,CA-AB,,,,FP5,"-118.616669, 56.849998"
CA-0268,closed,Obonga Airport,,NA,CA,CA-ON,,,,,"-89.31666564941406, 50.016666412353516"
CA-0269,closed,Ogilvie Airport,,NA,CA,CA-YT,,,,,"-138.46665954589844, 65.3499984741211"
CA-0270,closed,Orangeville Airport,1488,NA,CA,CA-ON,Orangeville,,,NH4,"-80.016671, 43.900002"
CA-0271,closed,Oriskany Airport,,NA,CA,CA-QC,,,,,"-73.6500015258789, 47.483333587646484"
CA-0272,closed,Otter Lakes Airport,,NA,CA,CA-AB,,,,,"-115.93333435058594, 56.70000076293945"
CA-0273,closed,Panny Airport,,NA,CA,CA-AB,,,,,"-114.66666412353516, 57.20000076293945"
CA-0274,closed,Paradise River Airport,,NA,CA,CA-NL,,,YDE,CDF4,"-57.233333587646, 53.43"
CA-0275,closed,Parrsboro Airport,,NA,CA,CA-NS,,,,,"-64.33333587646484, 45.41666793823242"
CA-0276,closed,Parson Airport,,NA,CA,CA-BC,,,,,"-116.63333129882812, 51.08333206176758"
CA-0277,closed,Paulson Airport,,NA,CA,CA-MB,,,,,"-99.86666870117188, 51.13333511352539"
CA-0278,closed,Three Creeks Airport,,NA,CA,CA-AB,Peace River,,,,"-116.88300323486328, 56.41669845581055"
CA-0279,closed,Pearce Point Airport,,NA,CA,CA-NT,,,,,"-122.66666412353516, 69.80000305175781"
CA-0280,closed,Pearce Airport,,NA,CA,CA-AB,,,,,"-113.25, 49.849998474121094"
CA-0281,closed,Pelly Bay (DEW Site) Airport,305,NA,CA,CA-NU,Pelly Bay,CYUF,,,"-89.602, 68.438"
CA-0282,closed,Pelly Lake Airport,,NA,CA,CA-NU,,,,,"-101.08333587646484, 66.06666564941406"
CA-0283,closed,Pennfield Ridge Airport,,NA,CA,CA-NB,,,,,"-66.68333435058594, 45.13333511352539"
CA-0284,closed,Perrault Falls Airport,,NA,CA,CA-ON,,,,,"-93.11666870117188, 50.36666488647461"
CA-0285,closed,Petrel Airport,,NA,CA,CA-MB,,,,,"-99.3499984741211, 49.96666717529297"
CA-0286,closed,Petrolia Airport,659,NA,CA,CA-ON,,,,PD5,"-82.116669, 42.883333"
CA-0287,closed,Pineimuta Municipal Airport,855,NA,CA,CA-MB,Pineimuta,,,JA2,"-98.740325, 51.670727"
CA-0288,closed,Polaris (Little Cornwallis Island) Airport,200,NA,CA,CA-NU,,,,JY2,"-96.93203, 75.389381"
CA-0289,closed,Ponteix Airport,,NA,CA,CA-SK,,,,,"-107.48332977294922, 49.733333587646484"
CA-0290,closed,Porcupine Airport,,NA,CA,CA-YT,,,,,"-140.13333129882812, 66.31666564941406"
CA-0291,closed,Port Albert Airport,,NA,CA,CA-ON,,,,,"-81.69999694824219, 43.88333511352539"
CA-0292,closed,Port Eliza Airport,,NA,CA,CA-BC,,,,,"-127.1500015258789, 49.88333511352539"
CA-0293,closed,Port Radium Airstrip,639,NA,CA,CA-NT,Port Radium,,,YIX,"-117.9347, 66.103"
CA-0294,closed,Port-Cartier Airport,280,NA,CA,CA-QC,,,,SA3,"-66.883331, 50.049999"
CA-0295,closed,Pottageville Airport,,NA,CA,CA-ON,,,,,"-79.63333129882812, 44"
CA-0296,closed,Kencor Airport,,NA,CA,CA-AB,Priddis,,,,"-114.26699829101562, 50.91669845581055"
CA-0297,small_airport,Primrose Airport,2307,NA,CA,CA-AB,Primrose,CFN6,,CFN6,"-111.1198, 55.390002"
CA-0298,closed,Princess Airport,,NA,CA,CA-AB,,,,,"-111.53333282470703, 50.68333435058594"
CA-0299,closed,Prophet River Airport,1887,NA,CA,CA-BC,,,,BS6,"-122.783333, 57.966667"
CA-0300,closed,Prospect Lake Airport,,NA,CA,CA-ON,,,,,"-94.26667022705078, 50.58333206176758"
CA-0301,closed,Purtuniq Airport,,NA,CA,CA-QC,,,,,"-73.94999694824219, 61.81666564941406"
CA-0302,closed,Quatam River Airport,,NA,CA,CA-BC,,,,,"-124.93333435058594, 50.38333511352539"
CA-0303,closed,Mobil 1128 Airport,,NA,CA,CA-AB,Rainbow Lake,,,,"-118.9195327758789, 58.49122619628906"
CA-0304,small_airport,Ram Falls Airstrip,5350,NA,CA,CA-AB,Ram Falls,,,,"-115.856092, 52.086813"
CA-0305,closed,Raspberry Airport,,NA,CA,CA-BC,,,,,"-124.21666717529297, 56.04999923706055"
CA-0306,closed,Rea Point Airport,,NA,CA,CA-NU,,,,,"-105.71666717529297, 75.36666870117188"
CA-0307,small_airport,Orono / Hawkefield,620,NA,CA,CA-ON,,CHF4,,CHF4,"-78.6488, 44"
CA-0308,closed,Redvers Airport,,NA,CA,CA-SK,,,,,"-101.68333435058594, 49.58333206176758"
CA-0309,closed,Renous Airport,1218,NA,CA,CA-NB,,,,DK4,"-66.566666, 46.950003"
CA-0310,closed,Richardson Airport,,NA,CA,CA-AB,,,,,"-111.01667022705078, 57.88333511352539"
CA-0311,closed,Risks Creek Airport,,NA,CA,CA-BC,,,,,"-122.51667022705078, 51.96666717529297"
CA-0312,closed,Kingston Airfield,,NA,CA,CA-ON,Kingston,,,,"-76.503403, 44.251099"
CA-0313,closed,Rivers Airport,1550,NA,CA,CA-MB,,,YYI,,"-100.313930511, 50.010055763699995"
CA-0314,closed,Rivipere Ouelle Airport,44,NA,CA,CA-QC,,,,SX4,"-69.98333, 47.450003"
CA-0315,closed,Rodney Airport,688,NA,CA,CA-ON,,,,PB8,"-81.684705, 42.579731"
CA-0316,closed,Ross Bay Junction Airport,,NA,CA,CA-NL,,,,,"-66.25, 53.03333282470703"
CA-0317,closed,Ross Point Airport,,NA,CA,CA-NU,,,,,"-111.13333129882812, 68.5999984741211"
CA-0318,closed,Round Hill Airport,,NA,CA,CA-AB,,,,,"-111.98332977294922, 55.29999923706055"
CA-0319,closed,Rowley Airport,,NA,CA,CA-NU,,,,,"-79.08333587646484, 69.06666564941406"
CA-0320,closed,Russell Lake Airport,,NA,CA,CA-NT,,,,,"-116, 62.849998474121094"
CA-0321,closed,RÃ©servoir Gouin (Pourvoirie Oasis) Airport,,NA,CA,CA-QC,,,,,"-74.66666412353516, 48.46666717529297"
CA-0322,closed,Saglek Airport,269,NA,CA,CA-NL,RCAF Station Saglek,,YSV,,"-62.655373, 58.475119"
CA-0323,small_airport,Private Airstrip,1061,NA,CA,CA-BC,Hazelton,,,,"-127.7030029296875, 55.46689987182617"
CA-0324,closed,Saltspring Island Airport,,NA,CA,CA-BC,,,,,"-123.46666717529297, 48.766666412353516"
CA-0325,closed,Sarcpa Lake Airport,,NA,CA,CA-NU,,,,,"-83.33333587646484, 68.55000305175781"
CA-0326,closed,Saulteaux Airport,,NA,CA,CA-AB,,,,,"-114.78333282470703, 54.91666793823242"
CA-0327,closed,Savant Lake Airport,,NA,CA,CA-ON,,,,,"-90.6500015258789, 50.20000076293945"
CA-0328,closed,Sawmill Bay Airport,650,NA,CA,CA-NT,,,,BZ6,"-118.916664, 65.73333"
CA-0329,closed,Scar Creek Airport,,NA,CA,CA-BC,,,,,"-125.03333282470703, 51.18333435058594"
CA-0330,closed,Scud River Airport,,NA,CA,CA-BC,,,,,"-131.8333282470703, 57.28333282470703"
CA-0331,closed,Shekilie Airport,,NA,CA,CA-AB,,,,,"-119.33333587646484, 59.25"
CA-0332,closed,Shell 13 Airport,,NA,CA,CA-AB,,,,,"-111.48332977294922, 57.266666412353516"
CA-0333,closed,Shepherd Bay Airport,99,NA,CA,CA-NU,Shepherd Bay,CYUS,,,"-93.416664123535, 68.800003051758"
CA-0334,closed,Sherard Bay Airport,,NA,CA,CA-NU,,,,,"-108.5, 76.08333587646484"
CA-0335,closed,Sherman Meadows Airport,,NA,CA,CA-AB,,,,,"-119.83333587646484, 54.28333282470703"
CA-0336,closed,Sheslay Airport,,NA,CA,CA-BC,,,,,"-131.78334045410156, 58.266666412353516"
CA-0337,small_airport,Nass Camp Airstrip,,NA,CA,CA-BC,Nass Camp,,,,"-128.9969940185547, 55.29069900512695"
CA-0338,closed,Shingle Point Airport,100,NA,CA,CA-YT,Shingle Point,CYUA,,,"-137.2355, 68.9296"
CA-0340,closed,Sikanni Chief Airport,,NA,CA,CA-BC,,,,,"-122.5999984741211, 57.08333206176758"
CA-0341,closed,Simcoe Airport,764,NA,CA,CA-ON,,,,PH5,"-80.287143, 42.852813"
CA-0342,closed,Simpson Lake Airport,,NA,CA,CA-NU,,,,,"-91.94758605957031, 68.58985137939453"
CA-0343,closed,Skocdopole Farms Airport,,NA,CA,CA-AB,,,,FB6,"-113.883331, 51.75"
CA-0344,closed,Smeaton Airport,,NA,CA,CA-SK,,,,,"-104.80000305175781, 53.483333587646484"
CA-0345,closed,Smith River Airport,,NA,CA,CA-BC,,,,,"-126.43333435058594, 59.900001525878906"
CA-0346,closed,Smoky City Airport,,NA,CA,CA-AB,,,,,"-118.58333587646484, 54.75"
CA-0347,closed,Smoky Tower Airport,,NA,CA,CA-AB,,,,,"-118.28333282470703, 54.400001525878906"
CA-0348,closed,Snag Airport,,NA,CA,CA-YT,,,,,"-140.39999389648438, 62.36666488647461"
CA-0349,closed,Squanga Lake Airport,,NA,CA,CA-YT,Squanga Lake,,,FR6,"-133.458067, 60.48659"
CA-0350,closed,St-Gabriel-De-Brandon Airport,,NA,CA,CA-QC,,,,,"-73.38333129882812, 46.349998474121094"
CA-0351,closed,St-Joseph-De-St-Hyacinths Airport,,NA,CA,CA-QC,,,,,"-72.93333435058594, 45.61666488647461"
CA-0352,closed,St-Prosper (Pel) Airport,,NA,CA,CA-QC,,,,,"-70.5, 46.21666717529297"
CA-0353,closed,St-Simon-De-Bagot Airport,,NA,CA,CA-QC,,,,,"-72.83333587646484, 45.68333435058594"
CA-0354,closed,St. Aldwyn Airport,,NA,CA,CA-SK,,,,,"-107.76667022705078, 50.38333511352539"
CA-0355,closed,St. Anthony Airport,,NA,CA,CA-NL,,,,,"-55.81666564941406, 51.483333587646484"
CA-0356,closed,St. Leonard (Cyr) Airport,,NA,CA,CA-NB,,,,,"-67.9000015258789, 47.18333435058594"
CA-0357,closed,Stave Lake Airport,352,NA,CA,CA-BC,Mission,,,BG5,"-122.225691, 49.467727"
CA-0358,closed,Ste-Anne-De-Sorel Airport,,NA,CA,CA-QC,,,,,"-72.98332977294922, 46.06666564941406"
CA-0359,closed,Sainte-Croix Airport,,NA,CA,CA-QC,Sainte-Croix,,,,"-71.7893457413, 46.632582600199996"
CA-0360,closed,Chucker Farm Airport,,NA,CA,CA-QC,Ste-Marthe,,,,"-74.25, 45.43330001831055"
CA-0361,closed,Steeper Airport,,NA,CA,CA-AB,,,,,"-117.11666870117188, 53.13333511352539"
CA-0362,closed,Stewart Lake Airport,,NA,CA,CA-NT,,,,,"-125.38333129882812, 64.33333587646484"
CA-0363,closed,Stobart Creek Airport,,NA,CA,CA-BC,,,,,"-122.83333587646484, 51.46666717529297"
CA-0364,closed,Stokes Point Airport,,NA,CA,CA-YT,,,,,"-138.75, 69.33333587646484"
CA-0365,closed,Strandberg Creek Airport,2260,NA,CA,CA-BC,,,,BT5,"-124.236917, 56.001957"
CA-0366,closed,Stratford Airport,1174,NA,CA,CA-ON,,,,PK5,"-81.033333, 43.316666"
CA-0367,closed,Strathmore (Duke) Airport,,NA,CA,CA-AB,,,,,"-113.63333129882812, 51.016666412353516"
CA-0368,closed,McClain Farm Airport,,NA,CA,CA-AB,Strathmore,,,,"-113.5, 51.04999923706055"
CA-0369,closed,Sturdee Valley Airport,,NA,CA,CA-BC,,,,,"-127.08333587646484, 57.20000076293945"
CA-0370,closed,Sturdee Airport,,NA,CA,CA-SK,,,,,"-102.36666870117188, 51.20000076293945"
CA-0371,closed,Sturgeon Falls Airport,,NA,CA,CA-ON,,,,,"-79.96666717529297, 46.349998474121094"
CA-0372,closed,Sturgeon Landing Airport,900,NA,CA,CA-SK,,,,KS2,"-101.821902, 54.29175"
CA-0373,closed,Sturt Point Airport,,NA,CA,CA-NU,,,,,"-103.33333587646484, 68.80000305175781"
CA-0374,closed,Sweetgrass Landing Airport,,NA,CA,CA-AB,,,,,"-111.96666717529297, 58.91666793823242"
CA-0375,closed,Tabu Airport,413,NA,CA,CA-NB,,,,CJ2,"-65.433334, 47.333332"
CA-0376,closed,Talbot Lake Airport,,NA,CA,CA-AB,,,,,"-115.5999984741211, 57.33333206176758"
CA-0377,closed,Tatla Lake Airport,,NA,CA,CA-BC,,,,,"-124.5999984741211, 51.91666793823242"
CA-0378,closed,Terrace Bay Airport,950,NA,CA,CA-ON,"Terrace Bay, ON",CYTJ,YTJ,,"-87.09943771360001, 48.81197898719999"
CA-0379,closed,Tetachuck Lake Airport,,NA,CA,CA-BC,,,,,"-126.06666564941406, 53.266666412353516"
CA-0380,small_airport,Tottenham/Ronan Aerodrome,823,NA,CA,CA-ON,Tottenham,,,CTR3,"-79.84668016430001, 44.042100519899996"
CA-0381,closed,Thunder Lake Airport,,NA,CA,CA-AB,,,,,"-116.71666717529297, 52.83333206176758"
CA-0382,closed,Thunder River Airport,,NA,CA,CA-NT,,,,,"-130.85000610351562, 67.46666717529297"
CA-0383,closed,Thurston Lake Airport,2095,NA,CA,CA-AB,,,,FX5,"-118.079388, 59.944113"
CA-0384,closed,Tintina (Conwest) Airport,,NA,CA,CA-YT,,,,,"-131.21665954589844, 61.08333206176758"
CA-0385,closed,Trinity Bay Airport,,NA,CA,CA-QC,,,,,"-67.31666564941406, 49.400001525878906"
CA-0386,closed,Trout Brook Airport,299,NA,CA,CA-NB,,,,CN4,"-65.466667, 46.466667"
CA-0387,closed,Trout Mountain Airport,,NA,CA,CA-AB,,,,,"-114.41666412353516, 56.79999923706055"
CA-0388,closed,Tuktoyaktuk (Imperial) Airport,51,NA,CA,CA-NT,Tuktoyaktuk,,,EX8,"-132.9467, 69.4248"
CA-0389,closed,Tununuk Airport,,NA,CA,CA-NT,,,,,"-134.6666717529297, 69"
CA-0390,closed,Twin Lakes Airport,,NA,CA,CA-BC,,,,,"-123.81666564941406, 51.56666564941406"
CA-0391,small_airport,Ullswater Airport,1012,NA,CA,CA-ON,Ullswater,CLW2,,CLW2,"-79.5045, 45.2107"
CA-0392,closed,Dunphy Airport,,NA,CA,CA-NB,Upper Blackville,,,,"-65.87196350097656, 46.62863540649414"
CA-0393,small_airport,Upper Kent Airport,246,NA,CA,CA-NB,Upper Kent,CCH2,,CCH2,"-67.719555, 46.587133"
CA-0394,closed,Utikuma River Airport,,NA,CA,CA-AB,,,,,"-115.31666564941406, 56.04999923706055"
CA-0395,closed,Valemount Aerodrome,2575,NA,CA,CA-BC,Valemount,,,AH4,"-119.295711, 52.865732"
CA-0396,closed,Burnaby (Terminal) Heliport,,NA,CA,CA-BC,Vancouver,,,,"-122.933339775, 49.2691976954"
CA-0397,closed,Vankleek Hill Airport,228,NA,CA,CA-ON,Vankleek Hill,,,,"-74.683334, 45.450003"
CA-0398,closed,Vanscoy Airport,,NA,CA,CA-SK,,,,,"-107.03333282470703, 52.016666412353516"
CA-0399,closed,Mcdonald's Farm Airport,3226,NA,CA,CA-AB,Vulcan,,,FC8,"-113.366669, 50.25"
CA-0400,closed,Mile 100 Airport,,NA,CA,CA-QC,Waco,,,,"-65.63330078125, 51.38330078125"
CA-0401,closed,Wadlin Tower Airport,,NA,CA,CA-AB,,,,,"-115.44999694824219, 57.766666412353516"
CA-0402,closed,Washademoak Airport,,NA,CA,CA-NB,,,,,"-65.8499984741211, 45.849998474121094"
CA-0403,closed,Webbwood Airport,960,NA,CA,CA-ON,,,,PL6,"-81.8744, 46.3197"
CA-0404,closed,Werenko Airport,1284,NA,CA,CA-ON,Werenko,,,KC4,"-93.081944, 48.799886"
CA-0405,closed,West Baffin Island Airport,,NA,CA,CA-NU,,,,,"-73.25, 68.61666870117188"
CA-0406,closed,Whitecourt (Forestry) Heliport,,NA,CA,CA-AB,,,,,"-115.66666412353516, 54.13333511352539"
CA-0407,closed,Wiebenville Airport,,NA,CA,CA-ON,,,,,"-90.46666717529297, 52.21666717529297"
CA-0408,closed,Wildhay Airport,,NA,CA,CA-AB,,,,,"-117.55000305175781, 53.86666488647461"
CA-0409,heliport,"Milford ""Heliport"" (PPR)",,NA,CA,CA-ON,Prince Edward County,,,,"-77.08777606490001, 43.9375234968"
CA-0410,closed,Willow Creek Airport,,NA,CA,CA-SK,,,,,"-109.73332977294922, 49"
CA-0411,small_airport,Wingham (Inglis Field) Airport,1035,NA,CA,CA-ON,Wingham,CWH5,,CWH5,"-81.335737, 43.897621"
CA-0412,closed,Winisk Airport,32,NA,CA,CA-ON,Winisk,,YWN,,"-85.1174, 55.2242"
CA-0413,closed,Wolf Lake Airport,,NA,CA,CA-AB,,,,,"-116.08333587646484, 53.21666717529297"
CA-0414,closed,Worsley Airport,,NA,CA,CA-AB,,,,,"-119.08333587646484, 56.516666412353516"
CA-0415,closed,Woss Airport,420,NA,CA,CA-BC,,,,AK4,"-126.619756, 50.215459"
CA-0416,small_airport,Wrong Lake Airport,840,NA,CA,CA-MB,,CJG4,,CJG4,"-96.184015, 52.615452"
CA-0417,closed,Yarbo Airport,,NA,CA,CA-SK,,,,,"-101.93333435058594, 50.71666717529297"
CA-0418,closed,Yates Tower Airport,,NA,CA,CA-AB,,,,,"-116.3499984741211, 59.900001525878906"
CA-0419,closed,Yellowknife (Aero Arctic) Heliport,,NA,CA,CA-NT,Yellowknife,,,,"-114.41699981689453, 62.45000076293945"
CA-0420,closed,Miramar Con Mines Heliport,,NA,CA,CA-NT,Yellowknife,,,,"-114.36699676513672, 62.43330001831055"
CA-0421,closed,Youngstown (E.C. Air) Airport,,NA,CA,CA-AB,,,,,"-111.13333129882812, 51.53333282470703"
CA-0422,closed,Yoyo Airport,1950,NA,CA,CA-BC,Yoyo,,,BL8,"-121.473201, 58.9258"
CA-0423,closed,Ãle d'OrlÃ©ans Heliport,,NA,CA,CA-QC,,,,,"-70.83333587646484, 46.983333587646484"
CA-0424,small_airport,Witwer Airfield,1070,NA,CA,CA-BC,Hazelton,,,,"-127.86599731445312, 55.53519821166992"
CA-0425,small_airport,Seeley Lake Field,987,NA,CA,CA-BC,Hazelton,,,,"-127.712997, 55.193001"
CA-0426,closed,Herb's Travel Plaza Airstrip,,NA,CA,CA-ON,Vankleek Hill,,,,"-74.6766815185, 45.4675131907"
CA-0427,small_airport,Disley Airport,,NA,CA,CA-SK,Disley,CDS2,,CDS2,"-105.036194, 50.637459"
CA-0428,small_airport,Elbow Airstrip,,NA,CA,CA-SK,Elbow,,,,"-106.585707664, 51.1344200458"
CA-0429,closed,Stevensville Airstrip,,NA,CA,CA-ON,Stevensville,,,,"-79.0986442566, 42.9396480611"
CA-0430,small_airport,Port Hope (Peter's Field) Airport,560,NA,CA,CA-ON,Port Hope,CPH3,,CPH3,"-78.426976, 44.024881"
CA-0431,small_airport,Newtonville / Steeves Field,502,NA,CA,CA-ON,,CNT9,,CNT9,"-78.444185, 43.940197"
CA-0432,small_airport,Regina / Aerogate Airport,1980,NA,CA,CA-SK,Brora,CAG2,,CAG2,"-104.601312, 50.597731"
CA-0433,heliport,Picton (Prince Edward County Hospital) Heliport,353,NA,CA,CA-ON,Prince Edward County,CPE7,,CPE7,"-77.138047, 44.016353"
CA-0434,closed,Jarvis (No.1 Bombing & Gunnery School),,NA,CA,CA-ON,,,,,"-80.044670105, 42.836199025899994"
CA-0435,heliport,WESCAM Burlington,,NA,CA,CA-ON,Burlington,,,,"-79.83305454250001, 43.3404490137"
CA-0436,closed,Kohler Airstrip,,NA,CA,CA-ON,,,,,"-79.8553705215, 42.903004816599996"
CA-0437,closed,White's Airstrip,,NA,CA,CA-ON,Prince Edward County,,,,"-77.244207859, 43.9459440235"
CA-0438,closed,Scott's Airstrip,,NA,CA,CA-ON,Prince Edward County,,,,"-77.158741951, 43.8735194557"
CA-0439,closed,Wellington Airstrip,,NA,CA,CA-ON,Prince Edward County,,,,"-77.31192827219999, 43.9637699732"
CA-0440,heliport,Point Petre Helipad,,NA,CA,CA-ON,Prince Edward County,CWQP,,CWQP,"-77.1447569132, 43.84324432139999"
CA-0441,closed,Edmonton / St. Albert,,NA,CA,CA-AB,St. Albert,,,,"-113.693432808, 53.690048938299995"
CA-0442,small_airport,Little's Farm,,NA,CA,CA-ON,,,,,"-79.7895812988, 43.7975530554"
CA-0443,small_airport,Brier Island Airstrip,,NA,CA,CA-NS,Westport,,,,"-66.3593530655, 44.25700308649999"
CA-0444,small_airport,Beaverton Airport,820,NA,CA,CA-ON,,CBV2,,CBV2,"-79.09907341, 44.4470778865"
CA-0445,heliport,Alhambra / Ahlstrom Heliport,3212,NA,CA,CA-AB,,CAM4,,,"-114.670883417, 52.3462399177"
CA-0446,small_airport,Stuart Island Airstrip,360,NA,CA,CA-BC,Big Bay,,YRR,,"-125.131616592, 50.4094474336"
CA-0447,small_airport,Gamble Field,,NA,CA,CA-ON,Harper Corners,,,,"-79.9830651283, 43.3576842766"
CA-0448,small_airport,Willow Lake Airstrip,,NA,CA,CA-ON,,,,,"-80.7752287388, 43.166812906299995"
CA-0449,small_airport,Woodstock Private Airstrip,,NA,CA,CA-ON,,,,,"-80.8007848263, 43.128144001"
CA-0450,small_airport,Monte Creek Airstrip,,NA,CA,CA-BC,Monte Creek,,,,"-119.90032196, 50.648263182"
CA-0451,small_airport,Prichard Airstrip,,NA,CA,CA-BC,Pritchard,,,,"-119.793720245, 50.659473079099996"
CA-0452,small_airport,Courtland / Tillsonburg Flying Club Field,800,NA,CA,CA-ON,Tillsonburg,,,,"-80.63207387920001, 42.85709146759999"
CA-0453,small_airport,Sheridan Lake Airstrip,,NA,CA,CA-BC,Sheridan Lake,,,,"-120.835790634, 51.4954922213"
CA-0454,small_airport,Baker's Valley Aerodrome,625,NA,CA,CA-ON,Central Frontenac,,,,"-76.929016, 44.754657"
CA-0455,small_airport,Brisbane,,NA,CA,CA-ON,,,,,"-80.08428096770001, 43.7378792754"
CA-0456,small_airport,Roseville Field,,NA,CA,CA-ON,,,,,"-80.43365478519999, 43.3471211516"
CA-0457,small_airport,L'Ãle d'EntrÃ©e Airfield,20,NA,CA,CA-QC,L'Ãle d'EntrÃ©e,,,,"-61.712866, 47.276201"
CA-0458,heliport,Newcastle (Morgan's Road) Heliport,,NA,CA,CA-ON,Clarington,,,,"-78.5288572311, 43.9324087966"
CA-0459,small_airport,Seagrave Airfield,,NA,CA,CA-ON,,,,,"-78.9350295067, 44.1668910305"
CA-0460,small_airport,Utica Airfield,,NA,CA,CA-ON,,,,,"-79.0208816528, 44.066080608"
CA-0461,small_airport,Brougham (High Perspective Hang Glider Port),,NA,CA,CA-ON,,,,,"-79.13389921190002, 43.9155472592"
CA-0462,closed,Montreal / Vieux Port,,NA,CA,CA-QC,,,,,"-73.546815, 45.505204"
CA-0463,small_airport,Saint-FranÃ§ois-de-Laval (Laval Aviation),,NA,CA,CA-QC,,,,,"-73.5811257362, 45.688674404299995"
CA-0464,seaplane_base,Saint-FranÃ§ois-de-Laval (Laval Aviation),,NA,CA,CA-QC,,,,,"-73.58091115949999, 45.6931260794"
CA-0465,small_airport,Hampton,,NA,CA,CA-ON,,,,,"-78.706870079, 43.9765877574"
CA-0466,small_airport,Hampton / Morawetz Field,,NA,CA,CA-ON,,,,,"-78.81718397139998, 43.982038338"
CA-0467,closed,Ajax / Picov Downs,,NA,CA,CA-ON,,,,,"-79.0118694305, 43.8708588617"
CA-0468,small_airport,Sandford Field,,NA,CA,CA-ON,,,,,"-79.1985189915, 44.154776381299996"
CA-0469,small_airport,Belle River Field,,NA,CA,CA-ON,,,,,"-82.72061347959999, 42.245166587"
CA-0470,small_airport,Ruscom Station Field,,NA,CA,CA-ON,,,,,"-82.673470974, 42.1883059789"
CA-0471,small_airport,Colinville Field,,NA,CA,CA-ON,,,,,"-82.3607683182, 42.8658522331"
CA-0472,small_airport,Tyneside Field,,NA,CA,CA-ON,,,,,"-79.87678527830002, 43.1022832509"
CA-0473,small_airport,Burnaby Field,,NA,CA,CA-ON,,,,,"-79.3190360069, 42.884281956399995"
CA-0474,seaplane_base,Whati Airport Seaplane Base,,NA,CA,CA-NT,,,,,"-117.258625031, 63.132175914099996"
CA-0475,small_airport,Dugan Lake Air Strip,,NA,CA,CA-BC,,,,,"-121.957587004, 52.1977699021"
CA-0476,heliport,Williams Lake / Lee Todd Heliport,,NA,CA,CA-BC,,,,,"-122.20654428, 52.165890651199994"
CA-0477,heliport,Williams Lake / Clusko Logging,,NA,CA,CA-BC,,,,,"-122.162486315, 52.165857747"
CA-0478,heliport,Williams Lake / Highland Helicopters,,NA,CA,CA-BC,,,,,"-122.158881426, 52.140471539"
CA-0479,heliport,Williams Lake / Wayne Peterson Heliport,,NA,CA,CA-BC,,,,,"-122.107565403, 52.1237896659"
