ident,type,name,elevation_ft,continent,iso_country,iso_region,municipality,gps_code,iata_code,local_code,coordinates
GB-0135,closed,RAF Bratton,,EU,GB,GB-ENG,Shropshire,,,,"-2.540863, 52.730919"
GB-0136,closed,RAF Talbenny,,EU,GB,GB-WLS,Pembrokeshire,,,,"-5.141378, 51.758239"
GB-0137,closed,RAF Breighton,20,EU,GB,GB-ENG,Yorkshire,,,,"-0.907573699951, 53.80642923679999"
GB-0138,closed,RAF Brenzett,5,EU,GB,GB-ENG,Kent,,,,"0.879167, 51.014444"
GB-0139,closed,RAF Broadwell,,EU,GB,GB-ENG,Oxfordshire,,,,"-1.6412544250499999, 51.7595529887"
GB-0140,closed,RAF Brooklands,54,EU,GB,GB-ENG,Surrey,EGLB,,,"-0.470326, 51.348608"
GB-0141,closed,RAF Buckminster,,EU,GB,GB-ENG,Lincolnshire,,,,"-0.67396, 52.801834"
GB-0142,closed,RAF North Witham,,EU,GB,GB-ENG,Lincolnshire,,,,"-0.598154067993, 52.7936797412"
GB-0143,closed,RAF Bungay / RAF Flixton,,EU,GB,GB-ENG,Suffolk,,,,"1.41835212708, 52.4300596218"
GB-0144,closed,RAF Burgh Castle,,EU,GB,GB-ENG,Norfolk,,,,"1.668789, 52.584806"
GB-0145,closed,RAF Burtonwood,,EU,GB,GB-ENG,Warrington,,,,"-2.654348, 53.410415"
GB-0146,small_airport,Rougham Airfield / RAF Bury St Edmunds,207,EU,GB,GB-ENG,Suffolk,,,,"0.767756, 52.245828"
GB-0147,closed,RAF Caistor,85,EU,GB,GB-ENG,Lincolnshire,,,,"-0.363889, 53.502778"
GB-0148,closed,RAF Chilbolton,272,EU,GB,GB-ENG,,,,,"-1.439, 51.14495"
GB-0149,closed,RAF Charmy Down,,EU,GB,GB-ENG,Somerset,,,,"-2.34540939331, 51.428380519"
GB-0150,small_airport,Knockrome Airstrip,,EU,GB,GB-SCT,,,,,"-5.9216308593800004, 55.8724818818"
GB-0151,small_airport,Oxenhope Airfield,1080,EU,GB,GB-ENG,Oxenhope,,,,"-1.933444, 53.813771"
GB-0152,closed,RAF Mullaghmore,43,EU,GB,GB-SCT,Ballymoney,,,,"-6.5987, 55.034"
GB-0153,small_airport,Wigtown Airfield,26,EU,GB,GB-SCT,Machars,,,,"-4.442, 54.8527"
GB-0154,closed,Silloth Airfiefd,23,EU,GB,GB-ENG,Silloth,,,,"-3.366, 54.8698"
GB-0155,closed,RAF Maghaberry,328,EU,GB,GB-NIR,Maghaberry,,,,"-6.1783, 54.5156"
GB-0156,closed,Cricklewood Aerodrome,,EU,GB,GB-ENG,London,,,,"-0.213, 51.565"
GB-0157,small_airport,Chiltern Park Aerodrome,180,EU,GB,GB-ENG,,,,,"-1.101773, 51.550392"
GB-0158,closed,RAF North Luffenham,358,EU,GB,GB-ENG,North Luffenham,,,,"-0.61, 52.632"
GB-0159,closed,RAF Millom,,EU,GB,GB-ENG,,,,,"-3.325037688082, 54.200349115282"
GB-0160,closed,RAF Great Orton,,EU,GB,GB-ENG,,,,,"-3.0757531822383, 54.874393495708"
GB-0161,closed,Royal Naval Air Station Anthorn,,EU,GB,GB-ENG,,,,,"-3.2785354256794, 54.911597931141"
GB-0162,closed,RAF Wath Head airfield,,EU,GB,GB-ENG,,,,,"-3.111111, 54.817778"
GB-0163,closed,RAF Hutton in the Forest,,EU,GB,GB-ENG,,,,,"-2.883455962074, 54.731524844591"
GB-0164,closed,RAF Brayton Park,,EU,GB,GB-ENG,,,,,"-3.301111, 54.773889"
GB-0165,closed,RAF Hornby Hall,,EU,GB,GB-ENG,,,,,"-2.6538934, 54.6566965"
GB-0166,small_airport,Glassonby Airfield,,EU,GB,GB-ENG,,,,,"-2.651861, 54.737994"
GB-0167,closed,Longtown airfield,,EU,GB,GB-ENG,,,,,"-2.920267, 55.005191"
GB-0168,small_airport,Berrier Airstrip,,EU,GB,GB-ENG,,,,,"-2.93365, 54.656504"
GB-0169,small_airport,Bedlands Gate airstrip,,EU,GB,GB-ENG,,,,,"-2.671125, 54.570822"
GB-0170,closed,RAF Burnfoot,,EU,GB,GB-ENG,,,,,"-2.9843628088202, 54.987096827426"
GB-0171,closed,Plumpton airstrip,,EU,GB,GB-ENG,,,,,"-2.793339, 54.760444"
GB-0172,closed,Lingcroft Grass Airstrip,,EU,GB,GB-ENG,,,,,"-3.43303, 54.591769"
GB-0173,closed,RAF Llandow Air Base,,EU,GB,GB-WLS,,,,,"-3.49816, 51.43523"
GB-0174,heliport,Lorn and Islands District General Hospital Helipad,59,EU,GB,GB-SCT,Oban,,,,"-5.4746, 56.3995"
GB-0175,small_airport,Channel gliding club,,EU,GB,GB-ENG,,,,,"1.280945, 51.179254"
GB-0176,small_airport,Jackrells Farm,,EU,GB,GB-ENG,horsham,,,,"-0.3302872, 51.0323677"
GB-0177,small_airport,Great Oakley,,EU,GB,GB-ENG,,,,,"1.18207, 51.912244"
GB-0178,closed,Sproston Green Airfield,,EU,GB,GB-ENG,,,,,"-2.3822782, 53.1864591"
GB-0179,small_airport,Wombleton,,EU,GB,GB-ENG,,,,,"-0.97116, 54.2369039"
GB-0180,small_airport,Strathaven Airfield,847,EU,GB,GB-SCT,,,,,"-4.115, 55.680333"
GB-0181,small_airport,East Fortune Airfield,,EU,GB,GB-SCT,,,,,"-2.7353237, 56.0008488"
GB-0182,small_airport,East Kirkby,,EU,GB,GB-ENG,,,,,"0.0025685, 53.1382264"
GB-0183,small_airport,Willow Farm Airstrip,,EU,GB,GB-ENG,,,,,"-0.91015, 53.4218606"
GB-0184,small_airport,Weybourne Airstrip,,EU,GB,GB-ENG,,,,,"1.1232003, 52.9478238"
GB-0185,small_airport,Wadswick Farm Airstrip,,EU,GB,GB-ENG,Wadswick,,,,"-2.2200765, 51.4108921"
GB-0186,small_airport,Bellarena,,EU,GB,GB-NIR,,,,,"-6.9690032, 55.1397141"
GB-0187,small_airport,Boones Farm Airstrip,,EU,GB,GB-ENG,,,,,"0.5896978, 51.9119794"
GB-0188,small_airport,Black Spring Farm Airstrip,,EU,GB,GB-ENG,,,,,"-0.5279459, 52.780521"
GB-0189,small_airport,Caunton Airstrip,,EU,GB,GB-ENG,,,,,"-0.891481, 53.119877"
GB-0190,small_airport,Cuckoo Tye Farm Airstrip,,EU,GB,GB-ENG,,,,,"0.7362014, 52.0682234"
GB-0191,small_airport,Cruglas Synod Inn Airstrip,,EU,GB,GB-WLS,,,,,"-4.3664332, 52.1296089"
GB-0192,small_airport,Ditton Priors Airstrip,,EU,GB,GB-ENG,,,,,"-2.562562, 52.50358"
GB-0193,small_airport,Bourne Park Airfield,,EU,GB,GB-ENG,,,,,"-1.4656348, 51.2643784"
GB-0194,small_airport,East Winch Airstrip,,EU,GB,GB-ENG,,,,,"0.524189, 52.7237397"
GB-0195,small_airport,Easton Maudit Airstrip,,EU,GB,GB-ENG,,,,,"-0.7014104, 52.2136163"
GB-0196,small_airport,Midland Glider Club,,EU,GB,GB-ENG,Long Mynd,,,,"-2.8796, 52.518231"
GB-0197,small_airport,Park Farm Airstrip,,EU,GB,GB-ENG,,,,,"-0.6071886, 51.8822801"
GB-0198,small_airport,Tibenham Priory Farm Airstrip,,EU,GB,GB-ENG,,,,,"1.1298679, 52.4492811"
GB-0199,small_airport,Sittles Farm Airstrip,,EU,GB,GB-ENG,,,,,"-1.7500554, 52.7071274"
GB-0200,small_airport,Hanley Farm Airstrip,645,EU,GB,GB-ENG,,,,,"-2.4698229, 52.2990979"
GB-0201,small_airport,Glenswinton Farm Airstrip,520,EU,GB,GB-SCT,Castle Douglas,,,,"-4.0317666667, 55.0475833333"
GB-0202,small_airport,Insch,500,EU,GB,GB-SCT,Insch,,,,"-2.6466666667, 57.3113333333"
GB-0203,small_airport,Westonzoyland Microlight,30,EU,GB,GB-ENG,Bridgewater,,,,"-2.911336, 51.1077398"
GB-0204,small_airport,Plaistows Airfield,395,EU,GB,GB-ENG,,,,,"-0.3801541, 51.7290068"
GB-0205,small_airport,Nantclwyd Airstrip,,EU,GB,GB-WLS,,,,,"-3.3232823, 53.0632694"
GB-0206,small_airport,Wingland Airfield,,EU,GB,GB-ENG,,,,,"0.1148968, 52.8138048"
GB-0207,closed,Wallis International,,EU,GB,GB-ENG,,,,,"-0.113704, 52.579011"
GB-0208,small_airport,Thornborough Grounds Airstrip,270,EU,GB,GB-ENG,Bourton,,,,"-0.935664, 52.005743"
GB-0209,small_airport,Watchford Farm Airstrip,,EU,GB,GB-ENG,,,,,"-3.0981345, 50.9023839"
GB-0210,small_airport,Twycross (Gopsall House) Airstrip,,EU,GB,GB-ENG,Twycross,,,,"-1.4717717, 52.6431941"
GB-0211,small_airport,Stow Longa,,EU,GB,GB-ENG,Kimbolton,,,,"-0.3611127, 52.31454"
GB-0212,small_airport,Whitehill Farm Airstrip,,EU,GB,GB-ENG,Meldreth,,,,"0.0164536, 52.0970531"
GB-0213,small_airport,Pear Tree Farm Airstrip,,EU,GB,GB-ENG,,,,,"-1.0760824, 51.9031372"
GB-0214,small_airport,Jericho Farm Airstrip,,EU,GB,GB-ENG,Lambley,,,,"-1.057039, 53.010297"
GB-0215,small_airport,Jubilee Farm Airstrip,,EU,GB,GB-ENG,,,,,"0.0643512, 52.6308036"
GB-0216,small_airport,Ashley's Field Airstrip,,EU,GB,GB-ENG,,,,,"0.2705275, 53.2190693"
GB-0217,small_airport,Clutton Hill Airstrip,,EU,GB,GB-ENG,,,,,"-2.522437, 51.3414043"
GB-0218,closed,Battleflat Farm Airstrip,,EU,GB,GB-ENG,,,,,"-1.352372, 52.698443"
GB-0219,small_airport,Rayne Hall Farm Airstrip,,EU,GB,GB-ENG,,,,,"0.5201017, 51.885975"
GB-0220,small_airport,Spence Airfield,,EU,GB,GB-ENG,,,,,"-2.5914762, 51.8386485"
GB-0221,small_airport,Sandhill Farm Airstrip,,EU,GB,GB-ENG,,,,,"-1.6747292, 51.6051516"
GB-0222,small_airport,Tower Farm Airstrip,,EU,GB,GB-ENG,,,,,"-0.6556195, 52.2593728"
GB-0223,small_airport,Pent Farm Airstrip,,EU,GB,GB-ENG,,,,,"1.0543112, 51.1096929"
GB-0224,small_airport,Holly Meadow Farm Airstrip,,EU,GB,GB-ENG,Bradley,,,,"-1.657016, 53.0049"
GB-0225,small_airport,Stoodleigh Barton Private Airstrip,,EU,GB,GB-ENG,,,,,"-3.5301848, 50.9572712"
GB-0226,small_airport,Talybont Airstrip,,EU,GB,GB-WLS,,,,,"-4.0750378, 52.6124101"
GB-0227,small_airport,Low Hill Farm Airstrip,,EU,GB,GB-ENG,Messingham,,,,"-0.6848, 53.534129"
GB-0228,small_airport,Redmoor Farm Airstrip,,EU,GB,GB-ENG,,,,,"-0.9719151, 53.8404059"
GB-0229,closed,Kirkbymoorside,,EU,GB,GB-ENG,,,,,"-0.941274, 54.251"
GB-0230,small_airport,Oaklands Farm Airstrip,,EU,GB,GB-ENG,,,,,"-1.4397248, 51.8471331"
GB-0231,small_airport,Berrow Airstrip,,EU,GB,GB-ENG,,,,,"-2.3568692, 52.0009216"
GB-0232,small_airport,Stoney Lane Farm Airstrip,,EU,GB,GB-ENG,Broad Green,,,,"-1.993326, 52.332001"
GB-0233,small_airport,Old Hay Airfield,,EU,GB,GB-ENG,,,,,"0.4256228, 51.1787584"
GB-0234,small_airport,Laddingford Aerodrome,,EU,GB,GB-ENG,,,,,"0.4128, 51.1908"
GB-0235,small_airport,High Cross Airstrip,,EU,GB,GB-ENG,,,,,"-0.00746, 51.8484111"
GB-0236,small_airport,Kingsmuir Airfield,387,EU,GB,GB-SCT,Kingsmuir,,,,"-2.7508106, 56.2691557"
GB-0237,small_airport,Little Chase Farm Airstrip,,EU,GB,GB-ENG,,,,,"-1.6209368, 52.357319"
GB-0238,small_airport,Wild Geese Skydive Centre,,EU,GB,GB-NIR,,,,,"-6.6437758, 54.9870612"
GB-0239,small_airport,Whiterashes Farm Airstrip,,EU,GB,GB-SCT,,,,,"-2.248765, 57.319119"
GB-0240,small_airport,Grove Farm Airstrip,,EU,GB,GB-ENG,,,,,"-0.8662693, 53.3140457"
GB-0241,small_airport,Taw Mill Airstrip,,EU,GB,GB-ENG,,,,,"-3.9040791, 50.7764813"
GB-0242,small_airport,Nuthampstead,,EU,GB,GB-ENG,,,,,"0.0701442, 51.9952935"
GB-0243,small_airport,Melrose Farm Airstrip,,EU,GB,GB-ENG,,,,,"-0.8379453, 53.868434"
GB-0244,closed,RAF Cammeringham / RAF Ingham,200,EU,GB,GB-ENG,Lincolnshire,,,,"-0.548758506775, 53.3408413998"
GB-0245,small_airport,Peterlee Airfield,,EU,GB,GB-ENG,,,,,"-1.3843768, 54.7668378"
GB-0246,small_airport,Wharf Farm Airstrip,,EU,GB,GB-ENG,,,,,"-1.4184066, 52.6273132"
GB-0247,small_airport,Low Farm Airstrip,,EU,GB,GB-ENG,,,,,"1.5158978, 52.6720111"
GB-0248,small_airport,Rufforth East,65,EU,GB,GB-ENG,,,,,"-1.17562, 53.95188"
GB-0249,small_airport,Monewden Airstrip,,EU,GB,GB-ENG,Mowenden,,,,"1.260251, 52.168089"
GB-0250,small_airport,Shacklewell Lodge Farm Airstrip,,EU,GB,GB-ENG,Empingham,,,,"-0.57099, 52.652464"
GB-0251,small_airport,Chirk,,EU,GB,GB-WLS,,,,,"-3.0460473, 52.9474365"
GB-0252,small_airport,Crowland Glider Field,,EU,GB,GB-ENG,Peterborough,,,,"-0.1396686, 52.7095466"
GB-0253,small_airport,Manor Farm Airstrip,,EU,GB,GB-ENG,Binham,,,,"0.952548, 52.9126035"
GB-0254,small_airport,Gutchpool Farm Airstrip,,EU,GB,GB-ENG,,,,,"-2.2334969, 51.0572904"
GB-0255,small_airport,Gorrel Farm Airstrip,,EU,GB,GB-ENG,,,,,"-4.386336, 50.9438009"
GB-0256,small_airport,Swanton Morley Airstrip,,EU,GB,GB-ENG,,,,,"0.9620111, 52.7348042"
GB-0257,small_airport,Stones Farm Airstrip,,EU,GB,GB-ENG,,,,,"0.65789, 51.9891623"
GB-0258,small_airport,Clipgate Farm Airstrip,,EU,GB,GB-ENG,,,,,"1.153392, 51.1870367"
GB-0259,small_airport,Charlton Park Airstrip,,EU,GB,GB-ENG,Malmesbury Wiltshire,,,,"-2.078113, 51.5996654"
GB-0260,small_airport,Felixkirk Airstrip,,EU,GB,GB-ENG,Thirsk,,,,"-1.2949511, 54.2518757"
GB-0261,small_airport,Top Farm Airfield,,EU,GB,GB-ENG,,,,,"-0.117631, 52.1225417"
GB-0262,small_airport,Griffin's Farm Airstrip,,EU,GB,GB-ENG,,,,,"-0.511852, 53.0772962"
GB-0263,small_airport,Peplow Airstrip,,EU,GB,GB-ENG,Child's Ercall,,,,"-2.5019638, 52.8028279"
GB-0264,small_airport,Long Stratton Airstrip,,EU,GB,GB-ENG,Long Stratton,,,,"1.2165196, 52.4881514"
GB-0265,small_airport,Lower Withial Fram Airstrip,,EU,GB,GB-ENG,,,,,"-2.5965937, 51.1253177"
GB-0266,small_airport,Upper Harford Airstrip,,EU,GB,GB-ENG,Upper Harford,,,,"-1.8173158, 51.8888757"
GB-0267,small_airport,Rosemarket Airstrip,,EU,GB,GB-WLS,,,,,"-4.9642344, 51.74526"
GB-0268,small_airport,Westover Farm Airstrip,,EU,GB,GB-ENG,Sheepwash,,,,"-4.1670387, 50.8421544"
GB-0269,small_airport,Ince Blundell Microlight,10,EU,GB,GB-ENG,,,,,"-3.0297222, 53.5355556"
GB-0270,small_airport,Mitchell's Farm Airstrip,,EU,GB,GB-ENG,Wilburton,,,,"0.182883, 52.337386"
GB-0271,small_airport,Kingfisher's Bridge Airstrip,,EU,GB,GB-ENG,,,,,"0.2681335, 52.3305139"
GB-0272,small_airport,Newnham Airstrip,,EU,GB,GB-ENG,Newnham,,,,"-0.1677845, 52.0198602"
GB-0273,small_airport,Mount Airey Airstrip,,EU,GB,GB-ENG,South Cave,,,,"-0.5759365, 53.7723222"
GB-0274,small_airport,Little Staughton Airfield,,EU,GB,GB-ENG,,,,,"-0.3633024, 52.242757"
GB-0275,small_airport,Lydeway field,,EU,GB,GB-ENG,,,,,"-1.9289392, 51.3309604"
GB-0276,small_airport,Lower Grounds Farm Airstrip,,EU,GB,GB-ENG,Sherlowe,,,,"-2.601444, 52.735708"
GB-0277,small_airport,Stow Airstrip,,EU,GB,GB-ENG,Stow,,,,"-0.6781382, 53.3215692"
GB-0278,small_airport,Niden Manor Farm Airstrip,,EU,GB,GB-ENG,Moreton Pinkney,,,,"-1.1700706, 52.1258096"
GB-0279,small_airport,Stoke Golding Airfield,300,EU,GB,GB-ENG,Stoke Golding,,,,"-1.4313333, 52.5800833"
GB-0280,small_airport,Deenethorpe,,EU,GB,GB-ENG,,,,,"-0.589011, 52.5062705"
GB-0281,small_airport,Lyveden Glider Field,,EU,GB,GB-ENG,Lyveden,,,,"-0.5748077, 52.4653179"
GB-0282,small_airport,Newnham Grounds Airstrip,,EU,GB,GB-ENG,,,,,"-1.1416561, 52.2376234"
GB-0283,small_airport,Lark Engine Farmhouse Airstrip,,EU,GB,GB-ENG,,,,,"0.3776757, 52.4226804"
GB-0284,small_airport,Haxey Airstrip,,EU,GB,GB-ENG,Haxey,,,,"-0.8143633, 53.4924766"
GB-0285,small_airport,Hatton Airstrip,,EU,GB,GB-SCT,Hatton,,,,"-1.9115685, 57.4067508"
GB-0286,small_airport,Longside Airfield,120,EU,GB,GB-SCT,Peterhead,,,,"-1.86417, 57.51697"
GB-0287,small_airport,Charterhall Airfield,350,EU,GB,GB-SCT,,,,,"-2.3785037, 55.7075978"
GB-0288,small_airport,Castle Kennedy Airfield,,EU,GB,GB-SCT,,,,,"-4.936961, 54.897551"
GB-0289,small_airport,Finningley Village Airstrip,,EU,GB,GB-ENG,Finningley,,,,"-0.9409418, 53.5081624"
GB-0290,small_airport,Garforth Airstrip,,EU,GB,GB-ENG,Garforth,,,,"-1.3569498, 53.7937923"
GB-0291,small_airport,Midlem Airstrip,,EU,GB,GB-SCT,Midlem,,,,"-2.74271, 55.540033"
GB-0292,small_airport,Milden Airstrip,,EU,GB,GB-ENG,Milden,,,,"0.8570614, 52.0697469"
GB-0293,small_airport,Little Down Farm Airstrip,,EU,GB,GB-ENG,Milson,,,,"-2.545782, 52.361555"
GB-0294,small_airport,Upwood Glider Field,72,EU,GB,GB-ENG,Upwood,,,,"-0.147435, 52.43219"
GB-0295,small_airport,Ranston Airstrip,,EU,GB,GB-ENG,,,,,"-2.1853714, 50.9151165"
GB-0296,small_airport,East Lochlane Farm Airstrip,,EU,GB,GB-SCT,,,,,"-3.8722739, 56.3678531"
GB-0297,small_airport,Hallwell Airstrip,,EU,GB,GB-ENG,,,,,"-3.7068994, 50.3651272"
GB-0298,small_airport,Green Farm Airstrip,,EU,GB,GB-ENG,,,,,"-1.5481724, 52.1600872"
GB-0299,closed,RAF Winfield,,EU,GB,GB-SCT,Winfield,,,,"-2.1643404, 55.7496625"
GB-0300,small_airport,Nayland Airstrip,160,EU,GB,GB-ENG,Nayland,,,,"0.849895, 51.974486"
GB-0301,small_airport,Great Ashfield Airstrip,,EU,GB,GB-ENG,Great Ashfield,,,,"0.9372999, 52.2572538"
GB-0302,small_airport,Claybrooke Farm Airstrip,,EU,GB,GB-ENG,,,,,"-1.279523, 52.509143"
GB-0303,small_airport,Croft Airstrip,,EU,GB,GB-ENG,Croft,,,,"0.2522559, 53.1231227"
GB-0304,small_airport,Craysmarsh Airstrip,,EU,GB,GB-ENG,Melksham,,,,"-2.090858, 51.363649"
GB-0305,closed,Lyminge Airstrip,,EU,GB,GB-ENG,,,,,"1.046066, 51.146177"
GB-0306,small_airport,Lymm Dam Airstrip,,EU,GB,GB-ENG,Lymm,,,,"-2.4764095, 53.3688383"
GB-0307,closed,RAF Spitalgate Air Base,,EU,GB,GB-ENG,Grantham,,,,"-0.5983483, 52.9009328"
GB-0308,small_airport,Streethay Farm Airstrip,,EU,GB,GB-ENG,Lichfield,,,,"-1.785665, 52.691874"
GB-0309,small_airport,Haydock Park Airstrip,,EU,GB,GB-ENG,Ashton-In-Makerfield,,,,"-2.622433, 53.478357"
GB-0310,small_airport,Bryn Gates Airfield,,EU,GB,GB-ENG,Wigan,,,,"-2.625593, 53.513189"
GB-0311,small_airport,Rush Green Airstrip,,EU,GB,GB-ENG,Hitchin,,,,"-0.248437, 51.9042754"
GB-0312,closed,RNAS Stretton,,EU,GB,GB-ENG,Stretton,,,,"-2.522535, 53.34524"
GB-0313,closed,RAF Lichfield,,EU,GB,GB-ENG,Lichfield,,,,"-1.784323, 52.716804"
GB-0314,small_airport,Otherton Airfield,,EU,GB,GB-ENG,Otherton,,,,"-2.092081, 52.709484"
GB-0315,small_airport,RAF Kirknewton Air Base,,EU,GB,GB-SCT,Kirknewton,,,,"-3.3994444, 55.8766667"
GB-0316,small_airport,Napps Field Airstrip,200,EU,GB,GB-ENG,Billericay,,,,"0.42067, 51.65625"
GB-0317,small_airport,Abergavenny Airstrip,,EU,GB,GB-WLS,Abergavenny,,,,"-2.994372, 51.795023"
GB-0318,small_airport,Allensmore Airfield,,EU,GB,GB-ENG,Allensmore,,,,"-2.781699, 51.989967"
GB-0319,small_airport,Archerfield Airstrip,,EU,GB,GB-SCT,,,,,"-2.801755, 56.043574"
GB-0320,closed,Arclid Airfield,,EU,GB,GB-ENG,Arclid,,,,"-2.318138, 53.14197"
GB-0321,small_airport,Woodview Airfield,,EU,GB,GB-NIR,Armagh,,,,"-6.59167, 54.370158"
GB-0322,heliport,Arran Heliport,,EU,GB,GB-SCT,Arran,,,,"-5.134378, 55.57663"
GB-0323,small_airport,Bakersfield Airstrip,,EU,GB,GB-ENG,Corby,,,,"-0.618103, 52.48487"
GB-0324,small_airport,Baxterley Aerodrome,,EU,GB,GB-ENG,Baxterley,,,,"-1.614299, 52.56877"
GB-0325,small_airport,Beeches Farm Airstrip,,EU,GB,GB-ENG,South Scarle,,,,"-0.725236, 53.159269"
GB-0326,small_airport,Belle Vue Airfield,,EU,GB,GB-ENG,Huntshaw Cross,,,,"-4.097184, 50.976851"
GB-0327,small_airport,Benington Airfield,,EU,GB,GB-ENG,Benington,,,,"-0.123301, 51.883113"
GB-0328,small_airport,Binstead Airfield,,EU,GB,GB-ENG,Binstead,,,,"-1.204915, 50.722077"
GB-0329,small_airport,Blair Atholl Airfield,,EU,GB,GB-SCT,Blair Atholl,,,,"-3.825599, 56.763509"
GB-0330,small_airport,Boughton North Airfield,,EU,GB,GB-ENG,Boughton,,,,"0.517013, 52.590886"
GB-0331,small_airport,Stoke Ferry Airfield,,EU,GB,GB-ENG,Boughton,,,,"0.515755, 52.584145"
GB-0332,small_airport,Bowerchalke Airfield,,EU,GB,GB-ENG,Bowerchalke,,,,"-1.991682, 50.983648"
GB-0333,small_airport,Bowldown Farm Airstrip,,EU,GB,GB-ENG,,,,,"-2.237254, 51.628872"
GB-0334,small_airport,Breidden Airfield,,EU,GB,GB-WLS,Welshpool,,,,"-3.092449, 52.702036"
GB-0335,small_airport,Bridlington Airfield,,EU,GB,GB-ENG,Bridlington,,,,"-0.236527, 54.120749"
GB-0336,small_airport,Bucknall Airfield,,EU,GB,GB-ENG,Bucknall,,,,"-0.253972, 53.19988"
GB-0337,small_airport,Calcot Airfield,,EU,GB,GB-ENG,Calcot,,,,"-1.835485, 51.794453"
GB-0338,heliport,Essex Police Heliport,,EU,GB,GB-ENG,Boreham,,,,"0.52142, 51.781395"
GB-0339,small_airport,Chipping Airfield,,EU,GB,GB-ENG,Chipping,,,,"-2.620864, 53.885042"
GB-0340,small_airport,Skelling Farm Glider Field,560,EU,GB,GB-ENG,"Skirwith, Penrith",,,,"-2.584196, 54.697922"
GB-0341,small_airport,Garton Field Airstrip,40,EU,GB,GB-ENG,,,,,"-0.0911538, 53.7965455"
GB-0342,heliport,Vanguard Heliport,,EU,GB,GB-ENG,London,,,,"-0.025373, 51.490626"
GB-0343,heliport,The Royal London Hospital Helipad,,EU,GB,GB-ENG,London,,,,"-0.058343, 51.517868"
GB-0344,heliport,Wythenshawe Hospital Helipad,,EU,GB,GB-ENG,Manchester,,,,"-2.289633, 53.388414"
GB-0345,heliport,Royal Stoke University Hospital Helipad,,EU,GB,GB-ENG,Stoke-on-Trent,,,,"-2.210636, 53.002633"
GB-0346,heliport,Queen Elizabeth Hospital Helipad,,EU,GB,GB-ENG,Birmingham,,,,"-1.944705, 52.452751"
GB-0347,heliport,Lundy Island Helipad,,EU,GB,GB-ENG,Lundy Island,,,,"-4.666801, 51.164763"
GB-0348,heliport,Bristol Royal Infirmary Helipad,,EU,GB,GB-ENG,Bristol,,,,"-2.596294, 51.458895"
GB-0349,heliport,Royal Bournemouth Hospital Helipad,,EU,GB,GB-ENG,Bournemouth,,,,"-1.819998, 50.746805"
GB-0350,heliport,Queen Alexandra Hospital Heliport,,EU,GB,GB-ENG,Portsmouth,,,,"-1.069046, 50.851178"
GB-0351,heliport,Southampton University Hospital Helipad,,EU,GB,GB-ENG,Southampton,,,,"-1.432187, 50.933522"
GB-0352,heliport,St Mary's Hospital Helipad,,EU,GB,GB-ENG,Newport (IoW),,,,"-1.298346, 50.711058"
GB-0353,small_airport,Glebe Farm Airstrip,,EU,GB,GB-ENG,Hougham,,,,"-0.690165, 53.006495"
GB-0354,small_airport,Grangewood Airstrip,,EU,GB,GB-ENG,,,,,"-1.582376, 52.7325119"
GB-0355,small_airport,Dunnyvadden Airstrip,,EU,GB,GB-NIR,,,,,"-6.2069651, 54.8487273"
GB-0356,small_airport,Chilsfold Farm Airstrip,,EU,GB,GB-ENG,,,,,"-0.5936162, 51.0600362"
GB-0357,small_airport,Bute Airfield,46,EU,GB,GB-SCT,,,,,"-5.0479623, 55.7567765"
GB-0358,small_airport,Springfield Farm Airstrip,,EU,GB,GB-ENG,Ettington,,,,"-1.6172333, 52.1496201"
GB-0359,small_airport,Sandford Hall Airstrip,,EU,GB,GB-ENG,Knocking,,,,"-2.990793, 52.804565"
GB-0360,small_airport,Brook Farm Airstrip,,EU,GB,GB-ENG,Boylestone,,,,"-1.7375729, 52.9192308"
GB-0361,small_airport,Cliffe Airstrip,,EU,GB,GB-ENG,,,,,"-0.9998435, 53.7857965"
GB-0362,small_airport,Castlerock Airstrip,,EU,GB,GB-NIR,Castlerock (Ulster),,,,"-6.7915365, 55.1582291"
GB-0363,small_airport,Exning Airstrip,,EU,GB,GB-ENG,,,,,"0.3698329, 52.2901671"
GB-0364,small_airport,Cottered Airstrip,,EU,GB,GB-ENG,,,,,"-0.0981913, 51.9481015"
GB-0365,small_airport,Holmbeck Farm Airfield,420,EU,GB,GB-ENG,Wing (Bucks),,,,"-0.7286654, 51.9103045"
GB-0366,small_airport,Stoke Airfield,,EU,GB,GB-ENG,Stoke,,,,"0.633467, 51.4456"
GB-0367,small_airport,Chatteris Airfield,5,EU,GB,GB-ENG,Chatteris,,,,"0.0891111, 52.4873"
GB-0368,small_airport,Long Acres Farm,80,EU,GB,GB-ENG,Sandy,,,,"-0.310853, 52.129787"
GB-0369,small_airport,Darley Moor Airfield,580,EU,GB,GB-ENG,,,,,"-1.74868, 52.9693"
GB-0370,small_airport,Derryogue,68,EU,GB,GB-NIR,Derryogue,,,,"-6.029625, 54.0517"
GB-0371,small_airport,Decoy Farm Airstrip,9,EU,GB,GB-ENG,,,,,"-0.306622, 52.8654"
GB-0372,small_airport,Shifnal Airfield,420,EU,GB,GB-ENG,Shifnal,,,,"-2.4, 52.6668"
GB-0373,small_airport,Forest Farm Airstrip,,EU,GB,GB-ENG,,,,,"-3.0299325, 52.669214"
GB-0374,small_airport,Viewfield Airstrip,,EU,GB,GB-SCT,,,,,"-3.188644, 57.6641249"
